ever60_24m_StrictFlag,Doc_form_16,edu_max,age_max,age_min,REQUESTED_TENURE,Organization_type,City_tier,Loan_sub_type_1,SAL_FLAG,emi_income_sum,LTV_sq,LOG_income_sum,HAS_INSURANCE,CHANNEL_CODE_GROUPED,Bureau_prd_grouped,has_coapplicant,has_delinquency,enquiry_risk,dependent_band_encoded,no_of_loans,no_of_active_loans,emi_income_risk_flag,emi_stress_flag
0,0,3,33,32,15.0,4,2,1,1,0.138370189,0.016566845241043283,10.592530572539161,1,2,1,1,0,1,1,2,3,0,0
0,0,3,35,31,20.0,2,1,1,1,0.483252576,0.5243757431129608,10.657612233819894,0,2,1,1,0,0,1,2,1,0,0
0,0,2,44,41,20.0,2,2,3,0,0.619280871,0.1228850690338109,10.444842382306874,1,2,0,1,0,1,1,4,3,0,0
0,0,4,32,29,25.0,1,1,1,1,0.593496903,0.7914860190249999,9.728717411895008,1,2,2,1,1,0,1,2,1,0,0
0,0,3,43,37,20.0,2,1,3,0,0.365393939,0.2644897956244898,10.809748150372926,0,2,2,1,0,1,3,0,1,0,0
0,0,1,24,22,20.0,2,2,0,1,0.447352505,0.23686704026779415,9.8085173149449,1,1,2,1,0,1,3,0,1,0,0
0,0,2,49,24,20.0,2,2,0,0,0.532449209,0.2752802458728336,10.209930043932413,1,2,2,1,0,1,1,1,1,0,0
0,0,2,40,35,20.0,2,1,0,0,0.462788845,0.21735376974004683,10.353798548436128,1,2,1,1,0,1,1,0,1,0,0
0,0,3,44,42,14.0,2,1,0,1,0.493526382,0.5729003620917051,9.572689189010719,1,1,2,1,0,2,1,2,1,0,0
0,0,1,28,28,20.0,2,2,0,0,0.394664686,0.36,10.077374332236582,0,2,2,1,0,1,1,2,3,0,0
0,0,3,31,27,25.0,2,1,1,1,0.592074592,0.5562062755576491,9.428833125074965,1,1,2,1,0,2,1,4,3,0,1
0,0,3,48,25,20.0,2,1,1,0,0.540839097,0.5898957149477693,9.844829483598906,1,1,1,1,0,1,3,0,0,0,0
0,0,3,50,23,15.0,2,1,0,0,0.443850208,0.21638916033624928,10.01854465398528,1,1,1,1,0,1,3,0,1,0,0
0,0,4,37,31,16.0,2,2,4,1,0.194018228,0.05559309776571699,10.8042246168064,0,1,0,1,1,0,1,2,3,0,0
0,0,2,24,21,15.0,2,2,0,0,0.442723468,0.36789368299776004,10.55285916231058,0,2,1,1,0,1,1,1,1,0,0
0,0,3,30,25,25.0,2,2,0,0,0.59210865,0.2805559499138557,10.404621364050138,0,2,2,1,0,1,3,1,0,0,0
0,0,2,46,39,20.0,2,2,0,0,0.338489232,0.2058089362322432,9.948763611368388,0,2,2,1,0,1,1,0,1,0,0
0,0,2,29,27,25.0,2,2,1,1,0.494154288,0.534228453066505,9.94611591459175,1,0,1,1,0,1,3,0,1,0,0
0,0,2,43,33,15.0,0,1,0,0,0.7086,0.140625,10.12667110305036,0,2,2,1,0,1,3,1,1,0,1
0,1,1,43,39,15.0,2,2,1,1,0.582317569,0.478650200021323,9.417923485172336,1,2,1,1,0,1,3,0,0,0,1
0,1,3,58,32,25.0,2,2,4,1,0.565276779,0.300459975567867,9.54043517305957,1,0,2,1,0,2,1,2,2,0,0
0,1,3,55,33,20.0,2,1,3,0,0.401839962,0.2550760126007551,10.13391120747129,1,2,2,1,1,1,3,2,3,0,0
0,0,3,33,25,30.0,4,2,3,1,0.291349884,0.2776494940388919,10.15739306550038,1,1,0,1,0,1,1,0,1,0,0
0,0,3,39,38,20.0,0,2,0,0,0.498881844,0.39445846421859265,10.27220799182831,0,1,2,1,0,0,1,3,3,0,0
0,0,3,36,20,30.0,2,1,3,0,0.573125852,0.32352971437072564,9.889612573667193,1,2,2,1,0,1,1,0,1,0,0
0,1,1,41,39,15.0,2,1,0,0,0.2495,0.1927909706578586,9.546884034617925,1,2,0,1,0,1,1,0,1,0,0
0,0,3,41,28,15.0,1,1,3,1,0.612845924,0.6656645377333903,9.970819044696412,1,1,2,1,1,1,3,1,0,0,0
0,1,2,34,30,20.0,2,2,1,0,0.599528107,0.7976950779868485,9.915346125892345,1,2,1,1,0,2,3,1,1,0,0
0,0,2,38,31,20.0,0,2,4,0,0.6166823,0.25,10.008305422488402,0,1,0,1,1,1,3,1,1,0,0
0,0,3,31,30,30.0,2,2,0,1,0.61872423,0.2592031744,9.423029465386534,1,2,2,1,0,1,3,1,0,0,1
0,1,3,38,38,19.0,1,1,3,1,0.59579075,0.1675643450208301,10.047284820283895,0,2,1,1,0,1,3,2,1,0,0
0,0,3,48,31,12.0,1,2,1,1,0.537336924,0.8024912984971617,10.26088223739921,1,2,2,1,0,2,1,2,2,0,0
0,1,3,38,38,22.0,3,1,0,1,0.48131413,0.7287495203268026,9.963970987915639,1,2,2,1,0,2,3,2,3,0,0
0,1,1,42,36,15.0,2,1,1,0,0.339580148,0.299368914931284,10.21494413332269,1,2,1,1,1,1,1,1,2,0,0
0,0,4,41,34,16.0,0,1,3,1,0.577831455,0.06973387171932809,9.832582139020353,1,1,2,1,0,1,1,0,1,0,0
0,0,3,61,28,18.0,0,2,0,1,0.348111111,0.1392440465293226,9.798182590890704,0,2,0,1,0,1,1,0,0,0,0
0,1,1,34,25,20.0,2,2,0,0,0.556753107,0.4888478354847247,9.951571119505498,1,1,1,1,0,1,1,0,0,0,0
0,0,2,33,28,25.0,2,2,0,0,0.562786476,0.15807832735296642,10.136736539505817,0,1,2,1,0,1,1,0,1,0,0
0,1,3,37,34,15.0,2,3,1,1,0.244954128,0.08133662209236911,9.989711119284745,0,2,1,1,0,1,2,0,1,0,0
0,1,2,47,44,10.0,1,2,0,1,0.379449737,0.20218107567024998,10.370768729268756,0,1,2,1,1,2,1,2,1,0,0
0,0,3,30,28,15.0,2,3,4,0,0.590222629,0.027777777888888886,9.806710465849795,0,1,1,1,0,1,3,0,0,0,0
0,0,3,32,31,30.0,0,2,3,1,0.454975,0.7288306876588194,10.596659732783579,1,1,2,1,0,0,1,3,4,0,0
0,0,3,37,30,15.0,3,1,0,1,0.267863791,0.7199861904000001,10.46075773454472,0,1,2,1,0,2,1,3,3,0,0
0,0,3,65,40,15.0,0,1,0,0,0.285733333,0.181506249816463,10.308985993422082,1,1,1,1,0,1,3,1,0,0,0
0,0,3,59,31,8.0,2,3,0,0,0.59986537,0.34016999642504736,10.873088376393662,1,2,0,1,0,0,1,2,0,0,0
0,0,2,30,25,20.0,2,2,0,0,0.141081779,0.48025690439052415,10.989765754795316,0,2,2,1,0,1,1,0,0,0,0
0,0,3,60,32,15.0,2,2,3,1,0.71716045,0.39445846421859265,10.017396426643911,0,1,2,1,0,1,1,1,1,0,1
0,0,4,35,33,20.0,2,1,0,0,0.594110115,0.26191699866774937,9.774147364530073,1,2,2,1,0,1,2,1,2,0,0
0,1,3,49,25,30.0,2,2,0,1,0.526399793,0.6200394235775241,10.051174530434894,1,2,2,1,0,1,1,0,1,0,0
0,0,3,43,36,17.0,2,2,4,1,0.603498099,0.07315428163331233,10.177362240256695,0,1,2,1,0,1,3,2,1,0,0
0,0,3,47,46,17.0,2,2,0,0,0.45955743,0.5021730433887728,10.220962015236912,1,1,2,1,0,1,3,2,1,0,0
0,1,4,49,35,20.0,3,2,2,1,0.577070997,0.5373251976156455,9.703938450075547,0,1,1,1,1,1,2,0,1,0,0
0,0,2,38,35,20.0,2,2,0,0,0.649792273,0.4837051299481569,10.215392615127795,0,1,1,1,0,3,1,0,0,0,1
0,1,3,31,29,20.0,2,2,0,0,0.471283719,0.36396083547163893,9.875820834174407,0,2,1,1,0,1,1,0,1,0,0
0,1,2,33,28,20.0,2,2,1,0,0.468693132,0.35631774484000356,10.010389379762776,1,1,1,1,1,1,1,3,2,0,0
0,1,2,40,35,20.0,2,3,1,0,0.55167669,0.1346758595185174,10.153432060126244,0,2,1,1,0,1,1,1,1,0,0
0,1,2,29,26,15.0,2,2,0,0,0.829909131,0.25,9.913656508004046,0,2,1,1,0,2,1,2,3,0,1
0,0,3,31,27,30.0,3,1,0,1,0.575064178,0.39445846421859265,10.3594556428174,0,2,2,1,0,0,1,3,3,0,0
0,0,3,51,25,13.0,2,3,0,0,0.436406047,0.12525582722499998,9.867480338957899,1,1,0,1,0,1,2,1,2,0,0
0,0,4,31,29,20.0,2,2,0,0,0.325878809,0.27221171977315695,10.525682351057403,0,2,0,1,0,1,3,1,2,0,0
0,0,3,43,32,20.0,2,2,0,0,0.405811051,0.441496230403638,10.12407784706262,0,2,1,1,0,1,3,0,1,0,0
0,0,3,26,24,30.0,2,2,0,0,0.296172965,0.16660111622399998,10.710998966859075,0,2,1,1,0,1,3,1,1,0,0
0,0,4,57,31,24.0,1,2,0,1,0.586652549,0.35377015977735604,10.376985071036119,0,2,0,1,0,3,1,0,1,0,0
0,0,2,64,26,15.0,2,1,2,1,0.498090983,0.549982425664,10.111355016297821,0,1,0,1,0,1,1,0,1,0,0
0,1,3,39,37,20.0,2,1,0,0,0.503670856,0.3147639695785836,9.947388799688108,1,2,2,1,0,1,1,0,1,0,0
0,1,3,31,31,25.0,2,1,1,1,0.555622962,0.7271468565903162,9.487062604191621,1,2,2,1,0,1,1,1,2,0,0
0,0,3,55,27,20.0,2,3,4,1,0.5120932,0.39445846421859265,10.360564237707871,1,1,2,1,0,1,2,1,2,0,0
0,0,2,41,35,15.0,2,2,4,1,0.597730875,0.2701190036799271,9.391661428436555,0,1,2,1,0,1,2,2,1,0,1
0,0,3,33,21,20.0,2,2,1,1,0.586995885,0.7517262936005511,9.405166749908611,1,2,1,1,1,2,1,3,2,0,1
0,0,3,29,25,10.0,2,1,1,1,0.121322324,0.23764209711071427,10.420732528104303,1,1,2,1,0,1,3,2,1,0,0
0,1,4,54,25,6.0,1,1,1,1,0.320015483,0.027777777888888886,10.05418943494962,0,1,0,1,0,3,3,0,0,0,0
0,0,3,36,35,20.0,2,1,1,0,0.561127985,0.7085452561021979,9.915885380871824,0,2,2,1,0,2,3,3,4,0,0
0,0,2,50,27,20.0,2,2,0,0,0.215229151,0.4525633696572598,10.700266253402516,0,2,1,1,0,1,1,1,0,0,0
0,0,3,40,39,20.0,2,3,1,0,0.230629003,0.5794701567955143,10.515734190504018,1,2,2,1,0,1,1,0,1,0,0
0,1,2,37,28,20.0,2,2,0,0,0.586059165,0.39393399436924176,9.886659247554633,1,2,1,1,0,1,1,1,1,0,0
0,0,3,50,23,30.0,2,1,3,0,0.899098635,0.6351396979583365,9.873852747406437,0,2,2,1,1,2,3,1,2,1,1
0,0,3,35,35,20.0,3,1,0,1,0.356503287,0.5916481286905689,10.562120925064198,0,1,2,1,1,2,3,3,3,0,0
1,0,3,31,24,22.0,2,3,4,1,0.317,0.0625,9.210440366976517,1,2,0,1,1,3,3,3,0,0,0
0,0,3,36,26,24.0,1,1,1,1,0.560777958,0.6374476601894017,10.316722397908654,0,1,2,1,0,1,1,0,0,0,0
0,0,2,50,27,15.0,2,2,0,0,0.238016529,0.40111111068888894,10.700266253402516,0,2,1,1,0,1,1,1,0,0,0
0,0,4,66,30,14.0,2,2,4,1,0.545,0.11575814861253006,10.12667110305036,0,0,1,1,0,1,3,0,1,0,0
0,0,2,34,28,20.0,2,1,1,1,0.596265124,0.6357916943430518,10.035085827892875,1,2,2,1,0,2,1,2,0,0,0
0,0,3,33,30,15.0,2,2,1,0,0.365184,0.39445846421859265,10.637480728128313,0,2,0,1,0,0,3,3,3,0,0
0,0,4,52,27,13.0,2,2,1,1,0.563917377,0.45562500000000006,10.22893495265826,0,2,0,1,0,3,3,0,0,0,0
0,1,3,38,34,20.0,2,1,3,1,0.595423077,0.60513541112025,10.165890277802454,1,2,0,1,0,3,1,0,0,0,0
0,1,3,42,36,15.0,2,2,4,1,0.420123077,0.1426782720064506,10.389026137075234,1,1,2,1,0,2,2,2,3,0,0
0,0,3,42,33,25.0,2,2,3,0,0.378315942,0.21816907449877562,10.915953241096362,1,2,1,1,0,2,1,3,3,0,0
0,0,3,25,23,20.0,2,1,0,1,0.423488728,0.3207768810387658,9.618335609937972,0,2,2,1,1,0,3,2,1,0,0
0,0,3,34,34,20.0,2,1,0,1,0.486167926,0.12161896893602676,9.576648764883153,1,2,2,1,0,1,3,1,2,0,0
0,0,3,34,27,20.0,2,2,1,1,0.580424242,0.5929,10.404293143019792,0,1,2,1,0,2,3,1,1,0,0
0,1,3,33,32,20.0,2,1,0,0,0.598928678,0.5135685983686441,10.154904291694208,1,2,1,1,0,1,1,0,1,0,0
0,0,2,27,20,20.0,2,2,0,0,0.433107592,0.31205775904817523,9.850903952377797,1,0,1,1,0,1,1,0,1,0,0
0,0,3,31,27,20.0,2,2,0,1,0.311330935,0.2025,10.2328272702548,0,1,2,1,1,1,3,0,1,0,0
0,0,2,37,33,20.0,2,2,0,0,0.388370514,0.48430809956119536,9.89754493008045,1,2,2,1,0,1,1,0,0,0,0
0,0,2,35,30,29.0,2,1,4,1,0.561520879,0.39445846421859265,9.794676646677948,0,1,1,1,0,1,1,0,1,0,0
0,1,2,28,26,15.0,1,2,3,1,0.515650251,0.5769368563684513,10.065393794379148,0,2,1,1,0,1,1,2,1,0,0
0,0,2,32,29,20.0,2,3,1,1,0.609222023,0.2371464816545344,9.85214162518454,1,2,1,1,0,1,3,0,1,0,1
0,0,3,36,34,20.0,2,3,4,0,0.569374282,0.28675849891767324,10.190857074899219,0,2,1,1,0,1,1,0,0,0,0
0,0,3,26,22,30.0,2,2,1,1,0.516048543,0.38987906020317936,9.777640842670152,1,2,1,1,0,1,3,0,0,0,0
0,1,1,55,53,9.0,2,1,1,0,0.569157474,0.29602618030909444,9.495093155748053,1,1,1,1,0,0,2,2,2,0,0
0,0,3,39,27,20.0,1,2,0,1,0.349683345,0.7125938265015365,10.587442614727157,1,1,2,1,0,1,3,3,3,0,0
0,1,3,33,27,15.0,1,1,1,1,0.416097464,0.3512697222724939,10.128070068044591,1,2,2,1,0,1,1,0,1,0,0
0,1,3,45,41,10.0,1,1,0,1,0.408691578,0.020515376031754816,9.74537068443899,1,2,2,1,0,1,1,0,1,0,0
0,1,3,59,30,15.0,2,2,3,1,0.629216399,0.39445846421859265,9.86635665419792,0,1,2,1,0,1,1,2,3,0,1
0,0,4,33,32,26.0,3,1,4,1,0.050184192,0.016566845241043283,10.340031342881556,0,2,2,1,1,2,1,3,4,1,0
0,0,3,41,40,20.0,2,2,3,0,0.472150943,0.7430558111709361,10.051411745104499,0,2,2,1,0,1,1,3,3,0,0
0,0,3,37,36,10.0,1,1,1,1,0.378077337,0.6507032886190651,10.36100733177766,1,1,1,1,0,1,1,0,1,0,0
0,1,1,42,33,15.0,2,1,1,0,0.682496608,0.12148186803248509,10.068366195718362,1,2,2,1,0,2,2,0,1,0,1
0,0,3,47,27,20.0,2,3,4,1,0.59957265,0.39445846421859265,9.367429587218957,0,2,2,1,0,2,3,3,3,0,1
0,0,3,40,35,19.0,2,3,1,1,0.607133333,0.18391032492212422,9.61587214452889,1,2,2,1,0,1,3,0,0,0,1
0,1,3,30,25,20.0,2,1,0,1,0.609932432,0.07543296361568563,9.60245002503719,1,1,0,1,0,3,1,0,1,0,1
0,0,1,43,40,20.0,2,1,0,0,0.272188317,0.14148358202672515,10.22940728178228,1,1,1,1,0,1,1,0,1,0,0
0,0,3,53,26,14.0,2,1,0,0,0.591083747,0.31302833500137994,10.060580327297394,1,2,1,1,0,1,2,0,1,0,0
0,0,3,28,28,20.0,3,1,0,1,0.596098405,0.07174986568361572,9.25023393563786,1,2,1,1,0,1,1,1,0,0,1
0,0,3,32,31,25.0,2,3,0,0,0.59250417,0.33690035123360534,10.02038871946056,0,1,1,1,1,2,1,2,0,0,0
0,0,2,35,28,30.0,2,1,1,0,0.585867137,0.529240496832224,10.306421683756087,1,2,2,1,0,1,2,0,1,0,0
0,1,3,26,26,10.0,2,2,3,0,0.487781799,0.39445846421859265,9.958803993206836,1,2,1,1,0,1,0,0,1,0,0
0,0,4,28,28,20.0,3,2,0,1,0.40387362,0.790942851537403,10.740973143967752,1,2,2,1,0,1,3,2,3,0,0
0,0,4,33,33,25.0,2,1,1,1,0.567968627,0.717576185517124,10.36960865451764,0,2,0,1,0,1,1,0,1,0,0
0,1,3,28,28,15.0,1,2,1,1,0.528128974,0.4701014883069967,10.193728847382832,0,1,2,1,0,1,2,1,2,0,0
0,1,2,30,26,20.0,2,2,0,0,0.451945675,0.27356920448724925,10.446681136927959,1,2,1,1,0,3,3,0,1,0,0
0,0,3,38,32,20.0,2,2,1,0,0.550484094,0.25,10.4954598897216,0,2,1,1,1,2,3,1,2,0,0
0,0,3,31,28,20.0,2,2,0,0,0.410750728,0.47830608397527175,10.570200917992048,1,2,2,1,0,1,1,1,2,0,0
0,0,3,51,22,20.0,2,2,0,0,0.278270433,0.22124188892387203,10.083528732078458,1,2,1,1,0,1,1,0,0,0,0
0,0,3,42,34,20.0,2,1,3,1,0.450550422,0.5314894300313027,10.026589749670112,1,1,1,1,1,2,2,2,3,0,0
0,0,3,33,31,20.0,3,1,1,1,0.581514134,0.029621821808647746,9.567525185909115,1,1,1,1,0,1,1,0,0,0,0
0,0,2,45,26,18.0,1,2,3,1,0.550665649,0.6103515625,10.068450991783875,1,0,2,1,0,2,1,0,1,0,0
0,0,4,28,25,20.0,2,1,1,1,0.324408699,0.2636291906604789,9.846917201047734,0,2,1,1,1,1,1,0,1,0,0
0,0,1,49,45,15.0,2,3,0,0,0.516857804,0.687015479106433,10.512419442501892,1,2,0,1,0,1,1,3,3,0,0
0,0,3,27,20,30.0,2,2,1,1,0.625725338,0.4757158565382532,9.831615540298333,0,1,0,1,0,3,3,0,0,0,1
0,0,3,55,31,29.0,3,1,3,1,0.43291984,0.215329409296,9.884839758163645,0,1,2,1,0,2,1,2,3,0,0
0,0,3,36,26,20.0,2,1,1,1,0.598119056,0.615985814874179,9.85398213263229,1,1,2,1,0,2,1,0,1,0,0
0,0,4,56,30,20.0,2,1,3,1,0.309555556,0.32440856667225004,10.714439990727769,0,1,2,1,0,1,3,0,1,0,0
0,1,2,36,35,20.0,2,2,1,0,0.28265,0.2005933789588165,9.90353755128617,1,2,2,1,1,1,2,2,3,0,0
0,1,3,40,34,20.0,0,2,1,0,0.602359307,0.3991915918010033,10.184591787119423,1,2,2,1,0,1,3,3,3,0,0
0,1,2,42,39,20.0,3,3,2,1,0.541530585,0.6954602817772678,9.335209354022052,0,1,1,1,0,1,2,0,0,0,0
0,1,3,34,31,20.0,2,2,0,0,0.369418999,0.48600080684253155,9.936894122228438,0,2,0,1,1,1,1,0,1,0,0
0,0,3,30,27,30.0,2,2,1,0,0.59670829,0.275625,10.087734338220391,0,2,1,1,0,2,1,2,1,0,0
1,0,3,31,30,25.0,2,3,0,1,0.478245869,0.23305588614982164,10.91637854079876,1,1,2,1,1,0,3,3,3,0,0
0,0,1,32,22,30.0,2,2,1,0,0.382977197,0.50263151301801,10.235850166930225,1,1,2,1,0,1,1,0,1,0,0
0,0,3,37,25,22.0,3,1,1,1,0.619717348,0.2860597687729492,9.592059086354347,0,1,0,1,0,1,1,0,0,0,1
0,1,3,50,22,20.0,2,2,0,1,0.565133333,0.6188531612662508,9.61587214452889,0,2,1,1,0,1,1,0,0,0,0
0,0,3,34,30,20.0,2,2,1,0,0.589376993,0.632658573361844,10.288571365952425,1,1,0,1,0,1,3,3,4,0,0
0,0,3,36,28,20.0,0,2,1,0,0.342632927,0.7327644211875932,10.324049241658875,1,2,2,1,0,1,3,0,1,0,0
0,0,3,32,25,20.0,2,1,3,1,0.496360725,0.6589619379072663,10.221177355572257,1,1,0,1,0,1,1,0,0,0,0
0,0,4,30,25,20.0,2,2,2,0,0.301058992,0.605983230154867,10.841291864838093,1,2,2,1,0,0,3,3,3,0,0
0,0,2,59,31,10.0,2,3,0,0,0.576238292,0.3563273171706122,10.073356901390843,1,2,2,1,0,1,1,0,1,0,0
0,1,4,35,30,15.0,2,2,4,0,0.237330719,0.110701137764018,10.066898793555538,1,2,2,1,0,2,1,2,1,0,0
0,0,2,28,26,20.0,3,2,1,1,0.598724439,0.49798927697470374,9.62970838525334,0,2,2,1,0,1,3,2,3,0,1
1,0,4,37,33,20.0,2,2,4,0,0.337984472,0.5625,10.695570908298933,0,1,2,1,1,0,1,3,3,0,0
0,0,2,41,33,15.0,1,3,1,1,0.487592339,0.26091407885508505,10.02605910492431,0,2,1,1,0,1,3,0,1,0,0
0,0,3,31,31,26.0,3,2,1,1,0.580331644,0.46792722215834776,9.985574323534237,0,2,2,1,0,2,3,2,1,0,0
0,0,3,55,28,20.0,2,1,1,1,0.599980089,0.668072516125135,10.601099750055232,1,1,2,1,1,2,1,1,2,0,0
0,0,2,37,37,22.0,2,2,1,1,0.59431748,0.2201563452698205,10.38532711001602,0,2,1,0,1,0,1,4,4,0,0
0,0,2,26,22,20.0,3,2,0,1,0.455262121,0.3236449241638361,10.477823043556645,1,1,2,1,0,1,3,0,0,0,0
0,0,3,29,27,20.0,3,1,0,1,0.495662057,0.3126035258024339,10.180967762503313,0,2,0,1,0,1,3,0,0,0,0
0,0,2,29,27,20.0,2,2,2,1,0.456779981,0.44795078401947497,10.55439245962366,1,1,1,1,0,0,2,2,0,0,0
0,0,3,27,27,15.0,2,1,0,1,0.402298387,0.09587573315477262,10.118639253920785,1,2,2,1,0,1,3,1,2,0,0
0,0,4,51,31,20.0,2,1,4,0,0.14484404,0.039137739996751235,10.94351688377194,0,2,0,1,1,0,1,4,4,0,0
0,0,2,32,31,30.0,2,1,1,1,0.528086866,0.7427335969161245,10.30051718182319,1,2,2,1,1,0,3,2,3,0,0
0,0,3,32,30,20.0,2,1,0,1,0.455219647,0.8024912984971617,10.113626914715084,0,1,2,1,0,1,3,0,0,0,0
0,0,3,43,36,20.0,3,2,0,1,0.601669474,0.39445846421859265,9.522080709521035,0,1,2,1,1,1,1,0,0,0,1
0,1,3,67,24,13.0,1,3,4,1,0.60778253,0.165940540164,10.069764412161227,1,2,1,1,0,1,1,0,1,0,0
1,0,1,29,20,25.0,2,3,1,0,0.592814025,0.6400000000000001,10.160871485716585,0,2,1,1,0,0,3,1,2,0,0
0,0,3,30,25,20.0,2,1,1,1,0.59745,0.45832419195860963,9.90353755128617,1,1,2,1,0,0,1,0,1,0,0
0,0,2,33,33,20.0,2,1,0,1,0.550581015,0.2595612490510285,9.897469480210566,0,2,2,1,0,1,3,0,0,0,0
0,0,3,29,27,30.0,2,1,1,1,0.489556525,0.78280027352568,10.516346161867236,0,2,2,1,1,2,1,3,3,0,0
0,1,2,31,28,20.0,2,2,0,0,0.48426306,0.071955709430237,9.861119222430016,0,2,1,1,0,2,1,2,1,0,0
0,1,3,28,27,20.0,2,1,1,1,0.625631579,0.4588060326483373,9.852246888342531,0,1,2,1,0,2,1,2,2,0,1
0,1,2,32,26,20.0,2,2,0,1,0.541387624,0.25780752375625005,9.323669057283185,0,2,1,1,0,1,3,0,1,0,0
0,1,3,28,26,20.0,2,2,1,0,0.29265,0.20217514758743246,9.90353755128617,1,2,1,1,0,1,1,0,1,0,0
0,0,3,46,25,15.0,2,1,3,1,0.54280303,0.3501277962536326,10.181157167204903,0,0,2,1,0,0,3,2,3,0,0
0,0,4,49,34,12.0,2,3,1,0,0.633936641,0.48999999999999994,9.926788953938393,0,1,0,1,0,3,2,2,2,0,1
0,0,3,35,35,20.0,2,1,1,1,0.509222222,0.47700180261235525,10.714439990727769,0,1,2,1,0,2,3,0,1,0,0
0,1,3,25,24,20.0,1,1,1,1,0.530322316,0.45089277671024997,10.100533504728464,0,2,0,1,0,2,1,1,0,0,0
0,0,2,28,23,20.0,2,2,0,0,0.484582499,0.16537007831184,9.963150931330013,0,2,1,1,0,1,1,1,1,0,0
0,0,2,38,34,20.0,2,2,0,0,0.57798656,0.3163035098415342,9.810243156031449,1,2,1,1,0,1,2,2,2,0,0
0,0,3,65,28,15.0,0,2,0,1,0.59116,0.39445846421859265,10.12667110305036,0,2,0,1,0,3,3,0,0,0,0
0,0,3,34,28,25.0,2,1,0,1,0.569049622,0.19297117768238312,9.38353709043758,1,1,2,1,1,1,3,0,1,0,0
0,0,4,31,29,20.0,2,1,1,1,0.267529721,0.66498561262225,10.97900178995826,0,1,0,1,0,0,1,3,3,0,0
1,1,2,74,52,10.0,2,2,4,0,0.378949057,0.1206029351289249,10.529615358518152,0,2,1,1,1,1,1,0,1,0,0
0,0,3,49,29,25.0,2,1,3,1,0.535960811,0.51119996958639,9.79618069954762,1,1,2,1,0,1,3,0,0,0,0
0,0,3,31,30,25.0,2,2,0,0,0.596545106,0.1559717301076141,10.11652016009961,0,2,1,1,0,2,1,1,0,0,0
0,0,2,39,32,20.0,2,2,0,0,0.330971621,0.46487603330578514,10.733346740012514,0,2,1,1,1,1,2,3,3,0,0
1,0,4,44,34,16.0,2,2,1,1,0.509438735,0.7173873813348686,10.361734846083262,0,2,2,1,1,0,3,2,1,0,0
0,0,3,28,27,20.0,3,2,2,1,0.600466398,0.17524098052707948,10.068408594649915,0,2,2,1,0,0,3,3,2,0,0
0,1,3,39,37,20.0,4,1,1,1,0.321263005,0.4244745094408289,10.753852134294116,0,2,0,1,1,0,1,4,4,0,0
0,0,2,44,41,20.0,2,2,3,0,0.629640047,0.5642681728471124,10.444842382306874,1,2,0,1,0,2,1,4,3,0,0
0,0,2,58,27,20.0,2,1,0,0,0.414057143,0.2025,10.463131911491967,0,2,1,1,0,1,1,0,0,0,0
0,1,4,59,30,20.0,3,2,2,1,0.593296002,0.57960129054025,10.147922817984627,1,1,2,1,0,0,1,2,3,0,0
0,1,2,49,27,20.0,4,2,4,1,0.603982741,0.03361613524329122,9.62019582838564,1,2,2,1,1,1,1,1,2,0,1
0,0,3,33,33,20.0,3,2,3,1,0.558668262,0.7252716879327764,9.56156046523195,1,1,2,1,0,0,1,3,3,0,0
0,0,2,38,32,20.0,2,2,1,0,0.404020463,0.5200140543999999,10.634375987004418,1,2,2,1,0,1,3,2,2,0,0
0,0,2,51,22,12.0,2,1,0,1,0.363142557,0.59945299729225,10.828619089075765,0,2,2,1,0,1,3,0,1,0,0
0,0,1,47,42,13.0,2,1,0,1,0.81,0.4271861246785424,9.581972891547895,0,2,2,1,0,3,1,1,2,0,1
0,0,2,33,29,25.0,1,1,0,1,0.558271908,0.0495525719805649,10.103198696867215,1,2,1,1,0,1,1,0,1,0,0
0,0,2,59,28,8.0,2,2,1,1,0.602237291,0.10017656457445787,9.913635883587943,1,1,2,1,0,1,1,0,1,0,0
0,0,1,37,35,20.0,2,2,3,0,0.18765925,0.488061087855416,11.05541809838671,0,2,1,1,0,1,1,0,1,0,0
0,1,3,38,25,15.0,1,2,4,1,0.58017261,0.2380176501395167,9.776392544732296,1,0,0,1,0,1,1,0,1,0,0
0,0,2,28,23,15.0,2,1,1,1,0.483446162,0.44862132326400006,10.298632928237437,0,1,2,1,0,1,3,2,2,0,0
0,0,4,28,20,30.0,2,1,1,1,0.506186302,0.36260268722499994,10.079287892339817,0,1,2,1,1,0,1,3,4,0,0
0,0,4,27,27,20.0,2,2,1,1,0.561282051,0.1936,9.87822102528824,0,2,1,1,0,2,1,0,1,0,0
0,1,3,45,29,20.0,1,2,0,1,0.57646876,0.16924778040981722,9.868015803227875,1,1,1,1,0,1,1,2,3,0,0
0,0,2,31,25,20.0,1,1,1,1,0.48423385,0.6655109925742221,9.775767810933758,1,2,2,1,0,1,2,1,2,0,0
0,0,4,31,25,20.0,2,2,0,1,0.579263834,0.4668870949498941,9.418004736441933,1,2,2,1,0,2,1,1,2,0,0
0,0,4,53,50,9.0,2,3,3,1,0.613391462,0.17346558606399998,10.098848722837886,0,1,1,1,0,1,3,0,0,0,0
0,0,2,50,44,15.0,2,1,0,0,0.678084481,0.46286931902499995,10.354695860545046,0,1,1,1,0,0,3,3,2,0,1
